,doc_id,sentence
1333,25,            is but a dim-remembered story
1334,25,"              of the old time entombed,"
1335,25,
1336,25,"                            vi,"
1337,25,"            and travellers now within that valley,"
1338,25,"              through the red-litten windows, see"
1339,25,            vast forms that move fantastically
1340,25,              to a discordant melody;
1341,25,"            while, like a rapid ghastly river,"
1342,25,"              through the pale door,"
1343,25,"            a hideous throng rush out forever,"
1344,25,"              and laugh --but smile no more,"
1345,26,"how often we forget all time, when lone"
1346,26,admiring nature's universal throne;
1347,26,her woods - her winds - her mountains - the intense
1348,26,reply of hers to our intelligence!
1349,26,
1350,26,"i,"
1351,26,
1352,26,in youth i have known one with whom the earth
1353,26," in secret communing held - as he with it,"
1354,26,"in daylight, and in beauty, from his birth,"
1355,26," whose fervid, flickering torch of life was lit"
1356,26,"from the sun and stars, whence he had drawn forth"
1357,26, a passionate light - such for his spirit was fit -
1358,26,and yet that spirit knew - not in the hour
1359,26,"of its own fervour - what had o'er it power,"
1360,26,
1361,26,"                    ii,"
1362,26,
1363,26,perhaps it may be that my mind is wrought
1364,26," to a fever by the moonbeam that hangs o'er,"
1365,26,but i will half believe that wild light fraught
1366,26, with more of sovereignty than ancient lore
1367,26,hath ever told - or is it of a thought
1368,26," the unembodied essence, and no more"
1369,26,that with a quickening spell doth o'er us pass
1370,26,"as dew of the night time, o'er the summer grass?"
1371,26,
1372,26,"                    iii,"
1373,26,
1374,26,"doth o'er us pass, when as th' expanding eye"
1375,26, to the loved object - so the tear to the lid
1376,26,"will start, which lately slept in apathy?"
1377,26, and yet it need not be - that object hid
1378,26,from us in life - but common - which doth lie
1379,26, each hour before us - but then only bid
1380,26,"with a strange sound, as of a harpstring broken"
1381,26,t' awake us - 'tis a symbol and a token -
1382,26,
1383,26,"                     iv,"
1384,26,
1385,26,of what in other worlds shall be - and given
1386,26," in beauty by our god, to those alone"
1387,26,who otherwise would fall from life and heaven
1388,26," drawn by their heart's passion, and that tone,"
1389,26,that high tone of the spirit which hath striven
1390,26, though not with faith - with godliness - whose throne
1391,26,with desperate energy 't hath beaten down;
1392,26,"wearing its own deep feeling as a crown,"
1393,27,in heaven a spirit doth dwell
1394,27,"        ""whose heart-strings are a lute"";"
1395,27,      none sing so wildly well
1396,27,"      as the angel israfel,"
1397,27,"      and the giddy stars so legends tell,"
1398,27,"      ceasing their hymns, attend the spell"
1399,27,"        of his voice, all mute,"
1400,27,
1401,27,      tottering above
1402,27,"        in her highest noon,"
1403,27,        the enamored moon
1404,27,"      blushes with love,"
1405,27,"        while, to listen, the red levin"
1406,27,"        with the rapid pleiads, even,"
1407,27,"        which were seven,"
1408,27,"        pauses in heaven,"
1409,27,
1410,27,      and they say the starry choir
1411,27,        and the other listening things
1412,27,      that israfeli's fire
1413,27,      is owing to that lyre
1414,27,        by which he sits and sings-
1415,27,      the trembling living wire
1416,27,"        of those unusual strings,"
1417,27,
1418,27,"      but the skies that angel trod,"
1419,27,        where deep thoughts are a duty-
1420,27,      where love's a grown-up god-
1421,27,        where the houri glances are
1422,27,      imbued with all the beauty
1423,27,"        which we worship in a star,"
1424,27,
1425,27,"      therefore thou art not wrong,"
1426,27,"        israfeli, who despisest"
1427,27,      an unimpassioned song;
1428,27,"      to thee the laurels belong,"
1429,27,"        best bard, because the wisest!"
1430,27,"      merrily live, and long!"
1431,27,
1432,27,      the ecstasies above
1433,27,        with thy burning measures suit-
1434,27,"      thy grief, thy joy, thy hate, thy love,"
1435,27,        with the fervor of thy lute-
1436,27,        well may the stars be mute!
1437,27,
1438,27,"      yes, heaven is thine; but this"
1439,27,        is a world of sweets and sours;
1440,27,"        our flowers are merely- flowers,"
1441,27,      and the shadow of thy perfect bliss
1442,27,"        is the sunshine of ours,"
1443,27,
1444,27,      if i could dwell
1445,27,      where israfel
1446,27,"        hath dwelt, and he where i,"
1447,27,      he might not sing so wildly well
1448,27,"        a mortal melody,"
1449,27,      while a bolder note than this might swell
1450,27,"      from my lyre within the sky,"
1451,28,"ah, broken is the golden bowl! the spirit flown forever!"
1452,28,  let the bell toll!- a saintly soul floats on the stygian river;
1453,28,"  and, guy de vere, hast thou no tear?- weep now or nevermore!"
1454,28,"  see! on yon drear and rigid bier low lies thy love, lenore!"
1455,28,  come! let the burial rite be read- the funeral song be sung!-
1456,28,  an anthem for the queenliest dead that ever died so young-
1457,28,"  a dirge for her the doubly dead in that she died so young,"
1458,28,
1459,28,"  ""wretches! ye loved her for her wealth and hated her for her pride,"
1460,28,"  and when she fell in feeble health, ye blessed her- that she died!"
1461,28,"  how shall the ritual, then, be read?- the requiem how be sung"
1462,28,"  by you- by yours, the evil eye,- by yours, the slanderous tongue"
1463,28,"  that did to death the innocence that died, and died so young?"""
1464,28,
1465,28,  peccavimus; but rave not thus! and let a sabbath song
1466,28,"  go up to god so solemnly the dead may feel no wrong,"
1467,28,"  the sweet lenore hath ""gone before,"" with hope, that flew beside,"
1468,28,  leaving thee wild for the dear child that should have been thy
1469,28,"       bride,"
1470,28,"  for her, the fair and debonair, that now so lowly lies,"
1471,28,  the life upon her yellow hair but not within her eyes
1472,28,"  the life still there, upon her hair- the death upon her eyes,"
1473,28,
1474,28,"  ""avaunt! avaunt! from fiends below, the indignant ghost is riven-"
1475,28,  from hell unto a high estate far up within the heaven-
1476,28,"  from grief and groan, to a golden throne, beside the king of"
1477,28,       heaven!
1478,28,"  let no bell toll, then,- lest her soul, amid its hallowed mirth,"
1479,28,  should catch the note as it doth float up from the damned earth!
1480,28,"  and i!- to-night my heart is light!- no dirge will i upraise,"
1481,28,"  but waft the angel on her flight with a paean of old days!"""
1482,29,"romance, who loves to nod and sing,"
1483,29,"     with drowsy head and folded wing,"
1484,29,     among the green leaves as they shake
1485,29,"     far down within some shadowy lake,"
1486,29,     to me a painted paroquet
1487,29,     hath been- a most familiar bird-
1488,29,     taught me my alphabet to say-
1489,29,     to lisp my very earliest word
1490,29,"     while in the wild wood i did lie,"
1491,29,"     a child- with a most knowing eye,"
1492,29,
1493,29,"     of late, eternal condor years"
1494,29,     so shake the very heaven on high
1495,29,"     with tumult as they thunder by,"
1496,29,     i have no time for idle cares
1497,29,"     through gazing on the unquiet sky,"
1498,29,     and when an hour with calmer wings
1499,29,     its down upon my spirit flings-
1500,29,     that little time with lyre and rhyme
1501,29,     to while away- forbidden things!
1502,29,     my heart would feel to be a crime
1503,29,"     unless it trembled with the strings,"
1504,30,sancta maria! turn thine eyes -
1505,30,"upon the sinner's sacrifice,"
1506,30,"of fervent prayer and humble love,"
1507,30,"from thy holy throne above,"
1508,30,at morn - at noon - at twilight dim -
1509,30,maria! thou hast heard my hymn!
1510,30,in joy and wo - in good and ill -
1511,30,"mother of god, be with me still!"
1512,30,
1513,30,"when the hours flew brightly by,"
1514,30,"and not a cloud obscured the sky,"
1515,30,"my soul, lest it should truant be,"
1516,30,thy grace did guide to thine and thee;
1517,30,
1518,30,"now, when storms of fate o'ercast"
1519,30,"darkly my present and my past,"
1520,30,let my future radiant shine
1521,30,with sweet hopes of thee and thine!
1522,31,"so sweet the hour, so calm the time,"
1523,31,"   i feel it more than half a crime,"
1524,31,"   when nature sleeps and stars are mute,"
1525,31,"   to mar the silence ev'n with lute,"
1526,31,   at rest on ocean's brilliant dyes
1527,31,"   an image of elysium lies,"
1528,31,"   seven pleiades entranced in heaven,"
1529,31,"   form in the deep another seven,"
1530,31,   endymion nodding from above
1531,31,"   sees in the sea a second love,"
1532,31,"   within the valleys dim and brown,"
1533,31,"   and on the spectral mountain's crown,"
1534,31,"   the wearied light is dying down,"
1535,31,"   and earth, and stars, and sea, and sky"
1536,31,"   are redolent of sleep, as i"
1537,31,   am redolent of thee and thine
1538,31,"   enthralling love, my adeline,"
1539,31,"   but list, o list,- so soft and low"
1540,31,"   thy lover's voice tonight shall flow,"
1541,31,"   that, scarce awake, thy soul shall deem"
1542,31,"   my words the music of a dream,"
1543,31,"   thus, while no single sound too rude"
1544,31,"   upon thy slumber shall intrude,"
1545,31,"   our thoughts, our souls- o god above!"
1546,31,"   in every deed shall mingle, love,"
1547,32,i saw thee on thy bridal day -
1548,32,"when a burning blush came o'er thee,"
1549,32,"though happiness around thee lay,"
1550,32,"the world all love before thee,"
1551,32,
1552,32,and in thine eye a kindling light
1553,32,whatever it might be
1554,32,was all on earth my aching sight
1555,32,"of loveliness could see,"
1556,32,
1557,32,"that blush, perhaps, was maiden shame -"
1558,32,as such it well may pass -
1559,32,though its glow hath raised a fiercer flame
1560,32,"in the breast of him, alas!"
1561,32,
1562,32,"who saw thee on that bridal day,"
1563,32,"when that deep blush would come o'er thee,"
1564,32,"though happiness around thee lay,"
1565,32,"the world all love before thee,"
